"logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene"
1.35789023861827,2.4653755501289,5.0606295915492,2.40307975294739e-05,0.28322697968238,1.87849836134067,"CYP1B1"
1.22413159952444,1.1487993072476,4.4541632458958,0.000125097658108916,0.346377270056899,0.664184128562075,"GPR15"
0.90279750303978,1.95942875716368,4.38490186996906,0.000150918144497914,0.346377270056899,0.524541201671493,"MPP7"
-1.19570144633962,2.26402421327038,-4.25373394803218,0.000215129176744344,0.346377270056899,0.259990250798949,"PLVAP"
0.847133716201606,2.30451316835706,4.06084390041832,0.000361388494486363,0.346377270056899,-0.128677184436104,"NIPSNAP3A"
0.917149594140522,3.4533593155611,3.97730010856417,0.00045188697383713,0.346377270056899,-0.296637249717704,"OSTM1"
-1.01157733245498,6.43770636700762,-3.96701369600725,0.000464467537405088,0.346377270056899,-0.317294230024038,"TESC"
0.760668744939412,6.79909973388328,3.88752751820144,0.000574000750811741,0.346377270056899,-0.476709974794856,"FBXL5"
0.880828333233151,5.30892386353107,3.81338242288434,0.000698807346355489,0.346377270056899,-0.62502930732466,"SERINC1"
-0.66315414707012,4.02795108403523,-3.72150141902589,0.000890740387151078,0.346377270056899,-0.808200753519276,"NUP93"
1.05120579564802,2.8090621041082,3.71920159947241,0.000896152230826614,0.346377270056899,-0.812775593994023,"SAMD9"
1.01344348633311,3.27776236797654,3.70751305976502,0.00092415733284919,0.346377270056899,-0.836018534874898,"LPAR6"
0.804529811442732,1.57066568184822,3.69410675492699,0.000957330731780391,0.346377270056899,-0.86266032868294,"FANCL"
-0.829521824204515,4.42102003085216,-3.6890086140122,0.000970248496242077,0.346377270056899,-0.8727868053183,"CCL4"
0.61049927768511,2.8137154517652,3.68225641373731,0.000987619404494531,0.346377270056899,-0.886194576838271,"BTF3L4"
0.915040392966057,3.6439134623573,3.67623957587142,0.00100335384951596,0.346377270056899,-0.898138093512926,"LAMTOR3"
0.826110626187893,5.03498195414614,3.66392416586181,0.00103632553197166,0.346377270056899,-0.922572280067501,"GIMAP2"
0.611835566898868,4.60108391694323,3.65240969520664,0.00106810703007271,0.346377270056899,-0.945402414045924,"GAS7"
0.575490347962436,4.84118921042101,3.63597212335809,0.00111512838640007,0.346377270056899,-0.977968095753976,"WTAP"
0.888562878698339,6.78521251663721,3.61104713685626,0.00119029878280015,0.346377270056899,-1.02728948020854,"PROK2"
-0.987666623302531,1.75847581701743,-3.56491079469447,0.00134266255394161,0.346377270056899,-1.11838559968778,"LGR6"
-0.928649687139736,3.08085260238651,-3.56423537606824,0.00134502824143272,0.346377270056899,-1.1197172262709,"ACTA2"
0.66968282141009,3.93583586173833,3.54681908566562,0.00140744796700709,0.346377270056899,-1.15403397030051,"CNIH"
0.847502635341074,9.18222155941445,3.54428973158566,0.00141674403952775,0.346377270056899,-1.15901445100514,"SRGN"
0.898443339785251,3.70096930010454,3.54285346553954,0.00142204923421991,0.346377270056899,-1.16184218435626,"IKBIP"
-1.01025763252245,2.63821160934822,-3.53501001448899,0.00145136307798506,0.346377270056899,-1.17727957913731,"CCL4L1"
0.655451055798963,1.78816274057377,3.5044092319826,0.00157144150297469,0.346377270056899,-1.23742753510865,"DYNLT3"
0.805180127830708,5.87568447534559,3.50170821679621,0.00158249179563123,0.346377270056899,-1.24273031116086,"CAPZA1"
0.661752859083235,5.39997386524067,3.49907728672647,0.00159332781000967,0.346377270056899,-1.24789449940987,"ATP6V1G1"
1.03829948417602,2.1041900892985,3.4942188120058,0.00161352788823837,0.346377270056899,-1.25742849205537,"RPL22L1"
1.13227107546623,2.66268024560102,3.47311892558209,0.00170417322392032,0.346377270056899,-1.29879419690555,"PRKAR2B"
0.757287153754712,3.53769159720137,3.46732972452882,0.0017298944409412,0.346377270056899,-1.31013235602336,"CNIH4"
0.56042406017895,0.963955578189561,3.45807912799974,0.00177177707667477,0.346377270056899,-1.32823930087682,"CEP152"
0.561805260588727,1.35027471913574,3.45561193648188,0.00178311233176922,0.346377270056899,-1.333066364492,"ZNF613"
0.778418871968595,2.31797399057391,3.44793647031261,0.00181882740755801,0.346377270056899,-1.34807752576288,"MMD"
0.649200797180434,4.76662926102218,3.42405032475839,0.00193446028043021,0.346377270056899,-1.39473441954385,"ITSN2"
0.74267181137889,3.60705303281042,3.40475120842311,0.00203305259198383,0.346377270056899,-1.43236580737397,"CEP19"
0.916033726235263,2.85889596760991,3.40211241653412,0.00204690520262232,0.346377270056899,-1.43750653950139,"MAN1A1"
0.682213002991015,1.39878320133674,3.38976137231136,0.00211296547087215,0.346377270056899,-1.46155297460913,"SLC4A7"
0.807194908946826,6.79366644391914,3.33719699454688,0.00241787591613073,0.346377270056899,-1.56360458838974,"ANXA1"
1.30645048655721,4.65519707748763,3.3302075513664,0.00246148672028873,0.346377270056899,-1.57713824474021,"ANXA3"
0.79661966728592,6.28045853114222,3.32908559704005,0.00246855746112988,0.346377270056899,-1.5793098758959,"TNFSF10"
-0.634477927579725,5.46386110248928,-3.31200745925978,0.00257863463611623,0.346377270056899,-1.61233805527759,"NCOR2"
0.680109526349663,2.07660647617825,3.3081327437926,0.00260425959101803,0.346377270056899,-1.61982418755156,"KRR1"
0.812674198511181,2.93547296197372,3.30812717581111,0.00260429659011343,0.346377270056899,-1.6198349431795,"PRKACB"
0.639408256126036,5.0921092099866,3.29879575691757,0.00266702042800931,0.346377270056899,-1.63785237257591,"MOB1A"
0.636343296171138,3.51106517015402,3.29010336573601,0.00272675593855264,0.346377270056899,-1.65462145107744,"LIMS1"
0.748801390252685,3.44682365809936,3.28008837811141,0.00279717790202986,0.346377270056899,-1.67392451241895,"ATP6V1C1"
0.676285328263493,1.94003705017917,3.27256254298419,0.00285124552169632,0.346377270056899,-1.68841745957421,"CLIC4"
1.67287439150355,2.3762084903163,3.27035038823345,0.00286732852985948,0.346377270056899,-1.6926754850717,"BTNL3"
0.939547072677931,2.03806432848671,3.26779452181377,0.00288601909624073,0.346377270056899,-1.69759393117085,"FCHO2"
0.62274916667676,1.04350776768727,3.23785567277631,0.00311386769282265,0.346377270056899,-1.75511312392246,"EFHC2"
0.843048319830669,2.46773226214349,3.23774675691849,0.00311472733066073,0.346377270056899,-1.75532205400026,"RB1"
0.646682015684156,1.13424730744524,3.23673037623745,0.00312276029586235,0.346377270056899,-1.75727163337967,"ST6GALNAC3"
0.805150744412701,4.37496427564137,3.22380580813975,0.00322666120184089,0.346377270056899,-1.78204499673615,"DMXL2"
0.601834956515332,6.04515399336928,3.22320959281479,0.00323153343157171,0.346377270056899,-1.78318699143091,"METTL9"
0.667963140070332,6.37332343383017,3.22263127019785,0.00323626619242741,0.346377270056899,-1.78429464569009,"FGL2"
0.633696600775075,4.45210909143621,3.22004014642574,0.00325755274508427,0.346377270056899,-1.7892565625816,"STT3B"
1.27727997499268,4.32666436849445,3.2075919636231,0.00336170468972163,0.346377270056899,-1.81307537154601,"RGS18"
1.17967724187171,4.99985673326355,3.1984895196815,0.00343987823443924,0.346377270056899,-1.83047217789195,"EVI2A"
0.586300117001965,3.81721027604082,3.19794248915125,0.00344463137240591,0.346377270056899,-1.8315171291066,"IDH1"
0.733159218234148,0.571394603070517,3.16830654474441,0.00371176414058786,0.346377270056899,-1.88803448870631,"POLE2"
-0.692491335921899,8.58118785227092,-3.1632475877905,0.00375930463552542,0.346377270056899,-1.89766352191727,"FLNA"
0.557512773735616,4.81372265491547,3.1629932463724,0.00376171009011729,0.346377270056899,-1.89814748045766,"LYSMD2"
-1.48665857085967,2.81271493775087,-3.15035171840642,0.00388314339070301,0.346377270056899,-1.92218398868248,"ESPN"
0.701595821939225,2.58977468190818,3.14872375774411,0.00389905154341242,0.346377270056899,-1.92527684922761,"ANKRD49"
0.757722007545383,3.91434488961116,3.14781517421812,0.00390795717131327,0.346377270056899,-1.92700275764415,"RAB8B"
0.769392745955647,4.79217143400491,3.14384588749391,0.00394709160493739,0.346377270056899,-1.93454052719438,"SLC40A1"
0.785296855939867,1.38187235556912,3.1417730764385,0.00396767688792266,0.346377270056899,-1.93847546557742,"ABCA1"
0.683574244754785,1.72605108201768,3.14113077907173,0.00397407642659202,0.346377270056899,-1.93969458375053,"ATP11C"
0.746368161767538,1.92792104951185,3.13857087223525,0.00399968035986939,0.346377270056899,-1.9445525311083,"PIGK"
0.792534144915489,3.4762908997186,3.13845484217921,0.0040008446122147,0.346377270056899,-1.94477268752658,"PEX2"
-0.518672939315681,4.48214204305865,-3.13600948222642,0.00402545705732702,0.346377270056899,-1.94941183976825,"SCAF1"
0.638012506838179,1.7198139490291,3.13564365305045,0.00402915154626296,0.346377270056899,-1.95010574909149,"SLC30A1"
-1.6739446512966,4.47217903716219,-3.13020482222891,0.00408446206138337,0.346377270056899,-1.96041867613894,"LTF"
0.675924809786437,3.21668847824704,3.12669086239521,0.00412058287642985,0.346377270056899,-1.96707821404003,"MIER1"
0.596681004027638,1.49710064900811,3.12433644175504,0.00414495521105184,0.346377270056899,-1.97153868311228,"STRN3"
-0.828415164375403,2.56857774365532,-3.12120305039794,0.00417760511363727,0.346377270056899,-1.97747298426906,"VWCE"
0.618111838316287,4.83018455005759,3.11900835422557,0.00420062009970328,0.346377270056899,-1.98162818032901,"EMB"
0.501580076606858,3.29145345452753,3.11274167581148,0.00426700555705367,0.346377270056899,-1.99348681452693,"SOAT1"
0.676208455042984,2.80924370474656,3.10921360781624,0.00430481975711446,0.346377270056899,-2.00015915991854,"HAT1"
0.615160733718299,2.24797828151357,3.10612375269092,0.00433819999070907,0.346377270056899,-2.00600041370273,"MED21"
0.658157568163859,2.72743978032387,3.10201138186278,0.00438301040310887,0.346377270056899,-2.01377129917383,"TNPO1"
0.639139929559527,3.23968769063589,3.09676744099456,0.00444079259920919,0.346377270056899,-2.02367479185117,"SLC35A5"
