"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PRKD3",0.291156622814132,2.25865600218313,1.5284835336099,0.137707173285854,0.554645539962282,-4.53504757937007
"TLK1",0.38997445665873,2.77513421626969,1.52833581951618,0.137743720979942,0.554645539962282,-4.53522559107607
"CDK10",-0.356133325291521,5.3122472627721,-1.52773641994898,0.137892106460843,0.554958970068613,-4.53594778902305
"NTNG2",0.355020322752009,4.33644041034695,1.52764103149992,0.137915732507294,0.554958970068613,-4.53606269823953
"FCGR2A",0.289720263385846,8.41995179984892,1.52655028847081,0.138186124433586,0.555158772030804,-4.53737623914675
"FCRL6",-0.579003694083208,4.18545866361845,-1.52645999230285,0.138208527878717,0.555158772030804,-4.53748494503832
"RP11-554D14.2.1",0.30994226169491,0.659038249386279,1.52631910436293,0.138243489579328,0.555158772030804,-4.53765454692429
"SGMS2",0.396097266333646,1.61568236605689,1.52627396543255,0.138254692439785,0.555158772030804,-4.53770888277503
"COMMD4",-0.289400848267634,4.82061928052837,-1.5260439693946,0.138311785743534,0.555158772030804,-4.53798571939412
"TSPAN5",-0.440680435841131,3.7807285945039,-1.52596476514426,0.138331451526668,0.555158772030804,-4.53808104633902
"RP4-564F22.2.1",-0.361543250912591,4.22151735627649,-1.52596189910257,0.138332163184536,0.555158772030804,-4.53808449571182
"NGFRAP1",0.414832405734019,4.16709282434331,1.52572029858791,0.13839216495089,0.555158772030804,-4.53837525059851
"C9orf174",-0.345197664634528,1.9681822792519,-1.52553125386185,0.13843912917224,0.555158772030804,-4.53860273078946
"ANGPTL6",-0.405454525618196,0.745076576119713,-1.52552274525737,0.13844124326215,0.555158772030804,-4.53861296877109
"RAD9A",-0.271409112258406,4.38832544572606,-1.52535260782495,0.138483521955758,0.555158772030804,-4.53881767689368
"BLOC1S1",0.286791162418681,6.8594377964877,1.52512866118783,0.138539188082659,0.555159452240757,-4.53908709937866
"RP3-455J7.4.1",-0.352226260212859,1.47798439356518,-1.52497297211455,0.138577898226057,0.555159452240757,-4.53927438446366
"RP11-368I7.2.1",0.287873035938026,2.18028370756813,1.52436002113372,0.138730386237455,0.555539845443426,-4.54001157749246
"TMEM173",-0.306695919489728,6.3481236206696,-1.52376390492543,0.138878816854753,0.555539845443426,-4.54072829073487
"PTCH1",-0.399991961595616,1.87495460659136,-1.52340675009487,0.13896780879114,0.555539845443426,-4.54115758967944
"H3F3AP5",0.496481050026147,0.624454696577175,1.52334746267557,0.138982585863154,0.555539845443426,-4.54122884499087
"RP11-241I20.5.1",1.5921377507556,4.1073446905793,1.52332110010191,0.138989157003425,0.555539845443426,-4.5412605284438
"KIF13B",-0.288585764465647,2.11447936229179,-1.52319524233961,0.139020531811615,0.555539845443426,-4.54141178246841
"NLRC4",0.317982095645826,3.88887742087346,1.52318956578638,0.139021947042787,0.555539845443426,-4.5414186042262
"ZNF644",0.336742765216019,2.15695507300978,1.52287709818783,0.139099866921695,0.555539845443426,-4.5417940778473
"AC011933.1",-0.297465486601464,6.25914312119293,-1.52263215660598,0.13916097266677,0.555539845443426,-4.54208836538907
"MATK",-0.50890681099048,4.72009238490147,-1.52261036263671,0.139166410679101,0.555539845443426,-4.54211454809596
"GFM1",0.284194662668309,2.67037150010336,1.52251045171084,0.139191342575466,0.555539845443426,-4.54223457455086
"AC233264.3",0.6509389104663,0.643280059636392,1.52224961598396,0.139256448939966,0.555611546109155,-4.54254789514042
"F8A1",-0.320720254622311,4.64153186791625,-1.52195349946441,0.139330391595597,0.555718441741354,-4.54290354236662
"MTND3P9",0.534557915707922,1.03217175760898,1.52153655092639,0.139434561006437,0.555945783498602,-4.54340421737416
"NBAS",-0.316268457943464,2.96925325065899,-1.52102482126987,0.139562496707938,0.556267699086831,-4.54401855267792
"HP",0.883966756742579,3.83723333218553,1.52045460843021,0.139705165801994,0.556648101467987,-4.54470289804502
"SPARC",0.428925683673006,6.50033054070418,1.52006100074393,0.139803716753765,0.556677991953049,-4.54517516670403
"NAPRT1",-0.322035778521499,6.31630685686381,-1.52004736498696,0.139807131866708,0.556677991953049,-4.54519152571853
"CASP4",0.278640683393518,7.2278982712414,1.51950339144855,0.139943426770909,0.556860906379054,-4.54584404052682
"AL928768.3.1",-0.608659099804886,3.90711442719479,-1.51948688065718,0.139947565305851,0.556860906379054,-4.54586384279097
"PPP3CA",0.322348506067672,3.53103015176476,1.51912716757649,0.140037754332071,0.55688080509092,-4.54629522191067
"PHIP",0.40147077573472,1.47677291315062,1.51905297396353,0.140056362383575,0.55688080509092,-4.54638418678572
"ZNF763",0.314539260135362,1.72223596618111,1.51865754779711,0.140155570671012,0.55688080509092,-4.54685827856482
"RP11-742N3.1.1",-0.368650579853362,10.2147739826468,-1.5184956394794,0.140196208221322,0.55688080509092,-4.54705236753445
"ATP5G2",-0.285608322391712,7.35757716889838,-1.51833779268688,0.140235835566465,0.55688080509092,-4.54724157138413
"BTBD10",0.315125671303079,3.13694069473446,1.51821910501297,0.140265638022148,0.55688080509092,-4.54738382633872
"IGKV1D-33",0.61394051093227,3.33356244007242,1.51814873007943,0.140283311582805,0.55688080509092,-4.54746817100228
"KLHDC4",-0.348205723103018,4.41466683146366,-1.51767614829464,0.140402039884453,0.557164458612176,-4.54803447927908
"AC103563.9.1",0.435927257360402,1.00360493713706,1.51704398187497,0.140560988589368,0.557607476107134,-4.54879179632595
"MYO1G",-0.280385099821072,6.78002831032887,-1.51675013213931,0.140634922338044,0.557713053390371,-4.54914373169485
"ECH1",-0.299675913900084,6.40029767925875,-1.51645034668911,0.140710382031023,0.557743902379041,-4.5495027184725
"ZNF799",0.292347136251795,1.01760549430097,1.51631331662656,0.140744885118743,0.557743902379041,-4.54966678970931
"OGFRL1",0.350932797724856,4.19382861078956,1.51615534728865,0.140784669063096,0.557743902379041,-4.54985591723413
"PLEKHF1",-0.487940618065804,3.94997627642016,-1.51586741298965,0.140857207618646,0.557843766462824,-4.55020060268376
"CTSL1",0.373508932765843,2.65417171260082,1.51551457973945,0.14094613731697,0.557925944952959,-4.55062290527699
"C17orf28",0.369994430269038,1.65582068037539,1.5154094877427,0.140972633978442,0.557925944952959,-4.55074867324837
"C20orf3",0.345208679624148,7.02235111044523,1.5151606458769,0.14103539014486,0.557986944695308,-4.55104644414351
"HSP90AB3P",-0.318890875004617,5.15169656147207,-1.5144957247721,0.141203189677683,0.558331844443901,-4.55184190981949
"FAM55C",0.321503220409997,2.34584521344132,1.51443979667263,0.141217311071379,0.558331844443901,-4.55190880526922
"MGMT",-0.45806927411114,3.12584796275984,-1.51416167372106,0.141287551872249,0.558365686102201,-4.55224143727359
"ALS2CR8",0.294832409491233,0.810774894391913,1.51385326691933,0.141365474058049,0.558365686102201,-4.5526102297988
"AC000078.5.1",0.354283693308477,0.682218251951741,1.51373338278758,0.141395773429774,0.558365686102201,-4.55275357047171
"FBXO38",0.279501758091708,4.19269779432053,1.51355949138032,0.141439731888668,0.558365686102201,-4.55296146892791
"FAN1",0.482601386134732,2.29578805259969,1.51345043753924,0.141467305541512,0.558365686102201,-4.55309183986454
"RP11-334E6.10.1",-0.553153110018093,0.65745505769606,-1.51310938719741,0.141553566324237,0.558365686102201,-4.55349950661181
"RP11-448G15.3.1",0.292432249690768,2.34342968112116,1.51309384694907,0.141557497885065,0.558365686102201,-4.55351808049638
"RP11-398A8.3.1",0.414468407767261,3.67763937561366,1.51267018460813,0.141664715222222,0.558601650588528,-4.5540243862863
"SET",0.28224222969104,5.12743009671787,1.51232899087888,0.141751109834883,0.558755378098304,-4.55443205174859
"CTB-13H5.1.1",0.549941964757769,6.0384104173422,1.51202442222781,0.141828266563393,0.558872601041841,-4.55479589300034
"RPPH1",-0.76955104915758,3.78904905202648,-1.51137781299111,0.14199218561658,0.559169928970249,-4.55556814038467
"RP11-49M9.2.1",0.449355565982984,1.14358402539528,1.51135248983767,0.141998608298656,0.559169928970249,-4.55559837838334
"ATP6V0A2",0.317740224595596,2.59192340247569,1.51089278792531,0.142115242875953,0.559259047163758,-4.55614722920611
"RP11-421L21.3.1",0.34431223470223,1.90647496216121,1.51083372942558,0.142130232693802,0.559259047163758,-4.5562177308392
